book_id,page_id,ref:,Ref_context
2,509,(^٩),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥). عبدالرزاق: المصدر السابق، (٧/ ٤٨٣)، ولفظه: تجوز شهادة كل شيء لا ينظر إليه إلا هن، ولا يجوز منهن دون أربع نسوة ا. هـ البيهقي: المصدر السابق، (١٦/ ٤٢).
2,509,(^١٠),ينظر: الشافعي: المصدر السابق، (٦/ ٩٩).
2,509,(^١١),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٠).
2,509,(^١٢),تقدم تخريجه عند الضابط العاشر من ضوابط المبحث الثالث في التمهيد.
2,510,(^١),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٠ - ٣٤١). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٣ - ٢٧٤). البهوتي: المصدر السابق، (١٣/ ١٠٣). ولم أجد هذا اللفظ مسندًا في كتب النسائي، ولا في غيرها.
2,510,(^٢),تقدم تخريجه عند الضابط العاشر من ضوابط المبحث الثالث في التمهيد. البهوتي: المصدر السابق، (١٣/ ١٠٣).
2,510,(^٣),ينظر: ابن حزم: المصدر السابق، (٩/ ٥٢٢).
2,510,(^٤),ابن القيم: المصدر السابق، (١/ ٢٠٧).
2,510,(^٥),ينظر: الشافعي: المصدر السابق، (٦/ ٩٦).
2,510,(^٦),ينظر: الترمذي: المصدر السابق، (٢/ ٤٤٥).
2,510,(^٧),"ينظر: عبد الرزاق: المصدر السابق، (كتاب الشهادات - باب شهادة المرأة في الرضاع والنفاس - ٧/ ٤٨٤، ٨/ ٣٣٥)، برقم (١٣٩٨٢، ١٥٤٣٧)؛ من طريق شيخ من أهل نجران - لم يرو عبد الرزاق في مصنفه عن راو أطلق عليه: شيخًا من أهل نجران في غير هذين الموضعين، وقد سماه ابن أبي شيبة وأبو الفضل الزهري والطبراني كما سيأتي -، عن ابن البيلماني - هو محمد الكوفي النحوي مولى عمر بن الخطاب؛ ضعيفٌ واهٍ متهم، منكر الحديث ويروي عن أبيه المعضلات -، عن أبيه - هو عبد الرحمن ابن البيلماني المدني مولى عمر بن الخطاب؛ ضعيف منكر الحديث عن ابن عمر، لا يعتبر بشيء من حديثه إذا كان من رواية ابنه محمد؛ لأنه يضع على أبيه العجائب، توفي في ولاية الوليد بن عبد الملك -، عن ابن عمر؛ قال: سئل النبي ﷺ ما الذي يجوز في الرضاع من الشهود؟ فقال: ""رجل أو امرأة""، ومن الطريق نفسه رواه في الموضع الآخر: ""رجل وامرأة"". ومن طريقه: أحمد: المصدر السابق، (٤/ ٤٤٨)، برقم (٤٩١٠)؛ من طريق عبد الرزاق؛ به. ابن أبي شيبة: المصدر السابق، (كتاب النكاح - باب في الرجل يتزوج المرأة فتجيء المرأة فتقول: قد أرضعتهما - ٩/ ١٤٩، كتاب الرد على أبي حنيفة - باب شهود الرضاعة - ٢٠/ ٨٦)، برقم (١٦٦٨٣، ٣٧٢٩٢)؛ من طريق معتمر، عن محمد بن عُثَيم، عن محمد بن عبد الرحمن السلماني - وفي الموضع الآخر نسبه إلى البيلماني بعدما قال: عن محمد بن عبد الرحمن -، عن أبيه، عن ابن عمر؛ به مرفوعًا. ومن طريقه: أحمد: المصدر السابق، (٤/ ٤٤٩)، برقم (٤٩١١، ٤٩١٢، ٥٨٧٦)؛ من طريق ابن أبي شيبة؛ به، ثم رواه ابنه عبد الله بن أحمد عن ابن أبي شيبة أيضًا؛ به، بلفظ: ""رجل وامرأة""، ومن طريق عبد الله بن محمد، عن معتمر؛ به مرفوعًا، بلفظ المتن. أبو الفضل الزهري: حديث الزهري (ص ٥٣٤)، برقم (٥٦٩)؛ من طريق محمد، عن يعقوب، عن المعتمر، عن محمد بن عثيم؛ بسنده عند ابن أبي شيبة، ولفظِه. الطبراني: المعجم الكبير بتحقيق الحميد (١٣/ ٣٣٦)، برقم (١٤١٤٥)؛ من طريق معاذ بن المثنى، عن مسدد، عن معتمر بن سليمان؛ بسنده عند ابن أبي شيبة، ولفظه: ""رجل وامرأته"". ابن عدي: المصدر السابق، (٧/ ١٦٩)؛ من طريق علي بن خلف بن علي البغدادي بمصر، عن محمد بن عمرو بن أبي مذعور، عن معتمر؛ بسنده عند أبي شيبة، ولفظه: ""رجل وامرأة"". البيهقي: المصدر السابق، (كتاب الرضاع - باب شهادة النساء في الرضاع- ١٦/ ٤٢ - ٤٣)، برقم (١٥٧٧٤)؛ من طريق أبي الحسين بن الفضل القطان، عن أبي سهل بن زياد القطان، عن إسحاق بن الحسن الحربي، عن عفان، عن معتمر بن سليمان؛ بسنده عند ابن أبي شيبة؛ إلا أنه ذكر أبا عبيد مكان ابن عمر في بعض نسخ المخطوط، والظاهر أنه تصحيف، ومن طريق أبي الحسن علي بن محمد المقرئ، عن الحسن بن محمد بن إسحاق، عن يوسف بن يعقوب، عن عبد الله بن عبد الوهاب، عن المعتمر بن سليمان؛ به مرفوعًا، ولفظه: ""رجل أو امرأة""، ثم أردف: فهذا إسناد ضعيف لا تقوم بمثله الحجة؛ محمد بن عثيم يرمى بالكذب، وابن البيلماني ضعيف، وقد اختلف عليه في متنه؛ فقيل: هكذا، وقيل: رجل وامرأة، وقيل: رجل وامرأتان، والله أعلم ا. هـ
وقد أعل الحديث بأبي ذر محمد بن عثيم الحضرمي؛ إن كان هو الشيخ النجراني؛ لأنه متروك متهم، ويحتمل أن يكون الشيخ من أهل نجران عبيد الله بن العباس بن الربيع الحارثي النجراني - وضُبِطَ: البحراني -؛ فالله أعلم.
كما أعل بمولى عمر محمد بن عبد الرحمن بن البيلماني المدني، وبأبيه؛ ضعيفين، ويزداد ضعف رواية الابن إذا كانت عن أبيه؛ حيث اتهم بوضع العجائب في روايته عنه؛ قال ابن عدي: وكل ما روي عن ابن البيلماني فالبلاء فيه من ابن البيلماني، وإذا روى عن ابن البيلماني محمد بن الحارث؛ فجميعًا ضعيفان؛ محمد بن الحارث، وابن البيلماني، والضعف على حديثهما بيِّن ا. هـ
والعلة الأخيرة أنه مضطرب في متنه اضطرابًا مخلًّا بالمعنى.
ولما تقدم؛ فهذا الحديث المرفوع منكر لا يثبت عن النبي ﷺ؛ لأن مداره على متهم بالكذب أو مجهول، ومتهم بالوضع، وضعيف، ويشبه أن يكون موضوعًا؛ قال ابن عبد الهادي: لم يخرِّج هذا الحديث أحدٌ من أصحاب الكتب الستَّة، وهو حديثٌ ضعيفٌ ا. هـ، وقال ابن القيم عن هذا الحديث: لا يعرف إسناده ا. هـ
ينظر: البخاري: التاريخ الكبير (١/ ٢٠٤). ابن عدي: المصدر السابق، (٧/ ١٦٦، ١٦٩). البيهقي: المصدر السابق، (١٦/ ٤٣). ابن عبد الهادي: تنقيح التحقيق (٥/ ٧٩). الهيثمي: المصدر السابق، (٤/ ٢٠١). ابن القيم: المصدر السابق، (١/ ٣٤١)."
2,511,(^١),ينظر مثلًا: عبد الرزاق: المصدر السابق، (٨/ ٣٣٥). أحمد: المصدر السابق، (٤/ ٤٤٩)، برقم (٤٩١٢)، وقد تقدم تخريجه قريبًا.
2,511,(^٢),ينظر: عبدالرزاق: المصدر السابق، (٧/ ٤٨٢، ٨/ ٣٣٤)؛ من طريق ابن جريج ومعمر، عن الزهري؛ أن عثمان فرق بين أهل أبيات بشهادة امرأة ا. هـ ابن أبي شيبة: المصدر السابق، (٩/ ١٥١)، برقم (١٦٦٨٨)؛ من طريق معن بن عيسى، عن ابن أبي ذئب، عن الزهريق؛ قال: نبئت أن امرأة في زمان عثمان جاءت إلى أهل بيت، فقالت: قد أرضعتكم؛ ففرق بينهما ا. هـ ابن قدامة: المصدر السابق، (١١/ ٣٤١). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٤). البهوتي: المصدر السابق، (١٣/ ١٠٣).
2,511,(^٣),ينظر: عبد الرزاق: المصدرالسابق، (٧/ ٤٨٢)، برقم (١٣٩٧٠)؛ من طريق ابن جريج، عن ابن شهاب؛ قال: جاءت امرأة سوداء في إمارة عثمان إلى أهل ثلاثة أبيات قد تناكحوا، فقالت: أنتم بني، وبناتي ففرق بينهم ا. هـ ابن قدامة: المصدر السابق، (١١/ ٣٤١).
2,511,(^٤),ينظر: عبدالرزاق: المصدر السابق، (٧/ ٤٨٤، ٨/ ٣٣٦)، برقم (١٣٩٧٧، ١٥٤٣٨)؛ من طريق الثوري، عن جابر، عن الشعبي؛ به، ولم يذكر الرجل والمرأة. ابن أبي شيبة: المصدر السابق، (٩/ ١٥١)، برقم (١٦٦٨٩)؛ من طريق وكيع، عن سفيان، عن جابر، عن عامر؛ به. ابن قدامة: المصدر السابق، (١١/ ٣٤١). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٤).
2,511,(^٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤١). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٤). البهوتي: المصدر السابق، (١٣/ ١٠٣).
2,511,(^٦),ينظر: عبد الرزاق: المصدر السابق، (٧/ ٤٨٤، ٨/ ٣٣٢)، برقم (١٣٩٨١، ١٥٤١٨)؛ من طريق الثوري، عن زيد بن أسلم؛ أن عمر لم يأخذ بشهادة امرأة في رضاع ا. هـ ابن أبي شيبة: المصدر السابق، (٩/ ١٥٠ - ١٥١)، برقم (١٦٦٨٦)؛ من طريق حفص، عن ابن أبي ليلى، عن عكرمة بن خالد؛ به. البيهقي: المصدر السابق، (١٦/ ٤١ - ٤٢)، برقم (١٥٧٧١، ١٥٧٧٢)؛ من طريق أبي بكر الأردستاني، عن أبي نصر العراقي، عن سفيان الجوهري، عن علي بن الحسن، عن عبد الله بن الوليد، عن سفيان، عن زيد بن أسلم؛ أن رجلًا وامرأته أتيا عمر بن الخطاب، وجاءت امرأة، فقالت: إني أرضعتكما. فأبى عمر، فقال: دونك امرأتك ا. هـ، ثم أردف: هذا مرسل، وروي من وجه آخر ا. هـ، ومن طريق أبي حازم الحافظ، عن أبي الفضل بن خميرويه، عن أحمد بن نجدة، عن سعيد بن منصور، عن هشيم، عن ابن أبي ليلى، والحجاج؛ عن عكرمة بن خالد المخزومي؛ أن عمر بن الخطاب أتي في امرأة شهدت على رجل وامرأته أنها أرضعتهما، فقال: لا، حتى يشهد رجلان أو رجل وامرأتان ا. هـ
2,512,(^١),تقدم تخريجه في المطلب السادس من مطالب المبحث الثالث في الفصل الأول.
2,512,(^٢),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٣ - ١٠٤).
2,512,(^٣),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٥ - ٣٤٦). البهوتي: المصدر السابق، (١٣/ ١٠٩).
2,512,(^٤),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٥). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٨٤).
2,513,(^١),تقدم تخريج الأثر عند سياق أصحاب القول. ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٠). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٣).
2,513,(^٢),ينظر: ابن القيم: المصدر السابق، (١/ ٣٧٩ - ٣٨٠).
2,513,(^٣),ينظر: ابن القيم: المصدر السابق، (١/ ٣٨٠).
2,513,(^٤),ينظر: ابن القيم: المصدر السابق، (١/ ٤٣٢).
2,513,(^٥),روى هذا الحديث البخاري بألفاظ وطرق متعددة تقدمت عند إيراد الضابط العاشر من ضوابط المبحث الثالث في التمهيد.
2,514,(^١),ينظر: البخاري: المصدر السابق، (٣/ ١٦٥).
2,514,(^٢),ينظر: البخاري: المصدر السابق، (٣/ ٤٩٥).
2,514,(^٣),المصدر السابق.
2,514,(^٤),ينظر: النووي: شرح مسلم (١٣/ ٢٠٤).
2,514,(^٥),ابن حجر: المصدر السابق، (٦/ ٥٢٨). وبمعناه أُثِر عن عمر، غير أن ابن حزم ناقش ذلك إلى جانب جهالة راويه قائلًا: بضرورة العقل يدري كل أحد أنه لا فرق بين امرأة وبين رجل، وبين رجلين، وبين امرأتين، وبين أربعة رجال، وبين أربع نسوة؛ في جواز تعمد الكذب والتواطؤ عليه، وكذلك الغفلة ولو حينًا ا. هـ ينظر: ابن حزم: المصدر السابق، (٩/ ٥٢٣). ابن القيم: المصدر السابق، (١/ ٤١٥).
2,514,(^٦),ينظر مثلًا: فتاوى نور على الدرب لابن باز (٢٣/ ٢٠٣، وما بعدها).
2,514,(^٧),وأهل العلم عند تعليلهم في تغيُّر الأحكام بفساد الزمان؛ إنما يبحثون عن مراد الله ورسوله من دون أن يكون لأهواء النفوس ومصالحها مدخل؛ حمايةً للشريعة وطلبًا لبقائها خالدة وحاكمة أمام من يبتغي ضعف صلاحيتها في الواقع أو يتنصل من أحكامها. ينظر: ابن القيم: الطرق الحكمية (١/ ٣٧٩). أ. د. عبد الله السلمي: تعليل الأحكام بفساد الزمان (ص ٣٩، ٤٤، ٦٠).
2,515,(^١),تقي الدين ابن تيمية: تنبيه الرجل العاقل على تمويه الجدل الباطل (٣٣٢ - ٣٣٣).
2,516,(^١),برقم (٢٦٧٦)، وقد تقدم تخريجه في الضابط العاشر من ضوابط المبحث الثالث في التمهيد.
2,516,(^٢),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤٢٠).
2,516,(^٣),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤٢٠).
2,516,(^٤),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤٢١).
2,517,(^١),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥).
2,517,(^٢),ينظر: النووي: روضة الطالبين (٩/ ٣٦).
2,517,(^٣),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٣).
2,518,(^١),ينظر: النووي: المصدر السابق، (٩/ ٣٧، ٣٨).
2,518,(^٢),ينظر: الشافعي: المصدر السابق، (٦/ ٩٤).
2,518,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٧).
2,518,(^٤),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥).
2,518,(^٥),ينظر: الشافعي: المصدر السابق، (٦/ ٩٤، ٩٥).
2,518,(^٦),ينظر: النووي: المصدر السابق، (٩/ ٣٨، ٣٩).
2,518,(^٧),ينظر: النووي: المصدر السابق، (٩/ ٣٨، ٣٩).
2,518,(^٨),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,519,(^١),ينظر: النووي: المصدر السابق، (٩/ ٣٨، ٣٩).
2,519,(^٢),ينظر: الشافعي: المصدر السابق، (٦/ ٩٤).
2,519,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,519,(^٤),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥).
2,519,(^٥),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,519,(^٦),ينظر لمزيد تفصيل حول هذه المسألة المبحث الأول من مباحث الفصل الثالث.
2,520,(^١),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,520,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٣٨ - ٣٩).
2,520,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٩).
2,520,(^٤),ينظر: النووي: المصدر السابق، (٩/ ٣٩).
2,520,(^٥),ينظر: النووي: المصدر السابق، (٩/ ٣٩).
2,520,(^٦),ينظر: الشافعي: المصدر السابق، (٦/ ٩٤). النووي: المصدر السابق، (٩/ ٣٨، ٣٩).
2,521,(^١),ينظر لمزيد تفصيل حول هذه المسألة المبحث الأول من مباحث الفصل الثالث.
2,521,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٣٧).
2,521,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٧).
2,521,(^٤),ينظر: النووي: المصدر السابق، (٩/ ٣٧).
2,521,(^٥),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,521,(^٦),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,522,(^١),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٤).
2,522,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,522,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,522,(^٤),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤٢٠ - ٤٢١). الميداني: المصدر السابق، (٤/ ٨٩).
2,522,(^٥),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤٢١).
2,522,(^٦),ينظر: الشافعي: المصدر السابق، (٦/ ٩٩).
2,523,(^١),ابن عابدين: المصدر السابق، (٤/ ٤٢١).
2,523,(^٢),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤٢١).
2,523,(^٣),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤٢١).
2,523,(^٤),ينظر: القرافي: الذخيرة (٤/ ٢٧٨).
2,523,(^٥),ينظر: القرافي: الذخيرة (٤/ ٢٧٨).
2,524,(^١),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥).
2,524,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٣٦).
2,524,(^٣),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧ - ٢٧٨). المرداوي: المصدر السابق، (٢٤/ ٢٨٠). البهوتي: المصدر السابق، (١٣/ ١٠٦).
2,524,(^٤),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٨). المرداوي: المصدر السابق، (٢٤/ ٢٨٠).
2,524,(^٥),ينظر: القرافي: الذخيرة (٤/ ٢٧٨).
2,524,(^٦),ينظر: القرافي: الذخيرة (٤/ ٢٧٨).
2,524,(^٧),ينظر: النووي: المصدر السابق، (٩/ ٣٦).
2,524,(^٨),ينظر: النووي: المصدر السابق، (٩/ ٣٦).
2,524,(^٩),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧ - ٢٧٨). البهوتي: المصدر السابق، (١٣/ ١٠٦).
2,524,(^١٠),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٦).
2,524,(^١١),ابن قدامة: المصدر السابق، (١١/ ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٨).
2,525,(^١),ينظر: القرافي: الذخيرة (٤/ ٢٧٩).
2,525,(^٢),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥).
2,525,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٦).
2,525,(^٤),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). المرداوي: المصدر السابق، (٢٤/ ٢٨٠).
2,525,(^٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). المرداوي: المصدر السابق، (٢٤/ ٢٨٠). ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٦).
2,525,(^٦),ينظر: المرداوي: المصدر السابق، (٢٤/ ٢٨٠).
2,526,(^١),ينظر: النووي: المصدر السابق، (٩/ ٣٦).
2,526,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٣٦).
2,526,(^٣),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤).
2,526,(^٤),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧ - ٢٧٨). البهوتي: المصدر السابق، (١٣/ ١٠٦).
2,526,(^٥),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٦).
2,527,(^١),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥).
2,527,(^٢),ينظر: الشافعي: المصدر السابق، (٦/ ٩٦ - ٩٧). النووي: المصدر السابق، (٩/ ٣٦).
2,527,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,527,(^٤),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٢).
2,528,(^١),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٢).
2,528,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,528,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,528,(^٤),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٢).
2,528,(^٥),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,528,(^٦),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,528,(^٧),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٢).
2,529,(^١),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٢).
2,529,(^٢),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٢).
2,529,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,529,(^٤),ينظر لمزيد تفصيل حول هذه المسألة المبحث الأول من مباحث الفصل الثالث.
2,529,(^٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٢).
2,530,(^١),ينظر: النووي: المصدر السابق، (٩/ ٣٧ - ٣٨).
2,530,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,530,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,530,(^٤),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,530,(^٥),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,530,(^٦),ينظر: النووي: المصدر السابق، (٩/ ٣٨).
2,531,(^١),ينظر: الشافعي: المصدر السابق، (٦/ ٩٦ - ٩٧).
2,531,(^٢),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧). البهوتي: المصدر السابق، (١٣/ ١٠٥ - ١٠٦).
2,531,(^٣),ينظر: الشافعي: المصدر السابق، (٦/ ٩٧).
2,531,(^٤),ينظر: الشافعي: المصدر السابق، (٦/ ٩٧).
2,531,(^٥),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧). البهوتي: المصدر السابق، (١٣/ ١٠٦).
2,531,(^٦),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧). البهوتي: المصدر السابق، (١٣/ ١٠٦).
2,531,(^٧),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧).
2,532,(^١),ينظر: الشافعي: المصدر السابق، (٦/ ٩٧).
2,532,(^٢),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧). المرداوي: المصدر السابق، (٢٤/ ٢٨٠).
2,532,(^٣),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٧).
2,532,(^٤),ينظر: الشافعي: المصدر السابق، (٦/ ٩٧ - ٩٨).
2,532,(^٥),ينظر: الشافعي: المصدر السابق، (٦/ ٩٨).
2,533,(^١),ينظر: النووي: المصدر السابق، (٩/ ٣٤).
2,533,(^٢),ينظر: النووي: المصدر السابق، (٩/ ٣٤).
2,533,(^٣),ينظر: النووي: المصدر السابق، (٩/ ٣٤). البهوتي: المصدر السابق، (١٣/ ١٠٨).
2,533,(^٤),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١٨). الحطاب: المصدر السابق، (٤/ ٥٧٧). ابن قدامة: المصدر السابق، (١١/ ٣٤٤).
2,533,(^٥),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٧). الشافعي: المصدر السابق، (٦/ ٩٧ - ٩٨). ابن قدامة: المصدر السابق، (١١/ ٣٤٥). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٨٠). البهوتي: المصدر السابق، (١٣/ ١٠٨).
2,534,(^١),ينظر: الجصاص: المصدر السابق، (٥/ ٢٧٣ - ٢٧٤).
2,534,(^٢),القرافي: المصدر السابق، (٤/ ٢٧٧).
2,534,(^٣),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٥).
2,534,(^٤),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٣). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٥). ينظر: المرداوي: المصدر السابق، (٢٤/ ٢٧٥). البهوتي: المصدر السابق، (١٣/ ١٠٤ - ١٠٥).
2,534,(^٥),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥، ٩٨، ٩٩).
2,535,(^١),ينظر: النووي: المصدر السابق، (٩/ ٣٤).
2,535,(^٢),ينظر: الجصاص: المصدر السابق، (٥/ ٢٧٣ - ٢٧٤). القرافي: المصدر السابق، (٤/ ٢٧٧).
2,535,(^٣),الجصاص: المصدر السابق، (٥/ ٢٧٤).
2,535,(^٤),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٣). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٦).
2,535,(^٥),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٤).
2,535,(^٦),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٥).
2,535,(^٧),ينظر: ابن قدامة: المصدر السابق، (١١/ ٣٤٣ - ٣٤٤). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٦). البهوتي: المصدر السابق، (١٣/ ١٠٥).
2,535,(^٨),ينظر: الشافعي: المصدر السابق، (٦/ ٩٨).
2,535,(^٩),ينظر: الشافعي: المصدر السابق، (٦/ ٩٨).
2,535,(^١٠),عبر الشافعي عن الدخول حين طرق هذه المسألة بالإصابة. ينظر: الشافعي: المصدر السابق، (٦/ ٩٩).
2,535,(^١١),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١٧ - ٤١٩). القرافي: المصدر السابق، (٤/ ٢٧٧). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٦). المرداوي: المصدر السابق، (٢٤/ ٢٧٦). البهوتي: المصدر السابق، (١٣/ ٩١) مع تقييد المهر بالمسمى.
2,535,(^١٢),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٧). شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٦). المرداوي: المصدر السابق، (٢٤/ ٢٧٦).
2,535,(^١٣),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١٩). المرداوي: المصدر السابق، (٢٤/ ٢٧٦).
2,535,(^١٤),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٥).
2,535,(^١٥),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١٧ - ٤١٩). الجصاص: المصدر السابق، (٥/ ٢٧٣ - ٢٧٤).
2,535,(^١٦),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٧). الحطاب: المصدر السابق، (٤/ ٥٧٧).
2,535,(^١٧),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٦). المرداوي: المصدر السابق، (٢٤/ ٢٧٦). البهوتي: المصدر السابق، (١٣/ ٩١، ١٠٥).
2,536,(^١),ينظر: المرداوي: المصدر السابق، (٢٤/ ٢٧٧).
2,536,(^٢),ينظر: الشافعي: المصدر السابق، (٦/ ٩٥).
2,536,(^٣),ينظر: الشافعي: المصدر السابق، (٦/ ٩٩).
2,536,(^٤),ينظر: المرداوي: المصدر السابق، (٢٤/ ٢٧٦).
2,536,(^٥),ينظر: النووي: المصدر السابق، (٩/ ٣٤).
2,536,(^٦),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٦). المرداوي: المصدر السابق، (٢٤/ ٢٧٦ - ٢٧٨).
2,537,(^١),ينظر: القرافي: المصدر السابق، (٤/ ٢٧٧).
2,537,(^٢),ينظر: شمس الدين ابن قدامة: المصدر السابق، (٢٤/ ٢٧٦). البهوتي: المصدر السابق، (١٣/ ٩١، ١٠٥).
2,537,(^٣),ينظر: ابن عابدين: المصدر السابق، (٤/ ٤١٩).
2,537,(^٤),ينظر: البهوتي: المصدر السابق، (١٣/ ١٠٥).
