book_id,page_id,header_id,header_text,hasRef
2,540,-1,"١ - لو ادعت الطلقات الثلاث، وأنكر الزوج؛ حل لها أن تزوج نفسها منه؛ لأن الطلاق في حقها مما يخفى؛ لاستقلال الرجل، أما فيما بينها وبين الله؛ فلا؛ إذا كانت عالمةً بالثلاث. (^١)
أدلة القول الرابع: استدل أصحاب القول الرابع بما يأتي على أنه ليس لمدعية الرضاع المطالبةُ بالمسمى:
١ - إنها لا تستحقه بزعمها (^٢).
أدلة القول الخامس: استدل أصحاب القول الخامس بما يأتي:
أولًا: الدليل على أنه إن أكذبها لم يقبل قولها في فسخ النكاح:
١ - إنه حق عليها، فلم يقبل قولها في فسخ النكاح. (^٣)
ثانيًا: الدليل على أنها لا مهر لها إن لم تقبضه:
١ - إنها تقر بأنها لا تستحقه. (^٤)
ثالثًا: الدليل على أنه ليس للزوج أخذ المهر إن كانت قد قبضته:
١ - إنه يقر بأنه حق لها. (^٥)
- الترجيح: لم يظهر رجحان قول من الأقوال المذكورة.
- ثمرة الخلاف: ترتب على الخلاف في هذه المسألة أثر فيما يأتي:
١ - إذا مكنت مدعية الرضاع الزوج وقد زوجت بغير رضاها، فتمكينها كرضاها (^٦)؛ فلا يقبل قولها، وهو ما عليه الشافعية في وجه عندهم.
",True
2,541,-1,"٢ - إذا قالت المرأة: هذا ابني رضاعًا، وأصرت عليه؛ جاز له أن يتزوجها، وهذا فيما اشتهر عند الحنفية (^١)، وعند بعضهم: لا يجوز لها النكاح منه، ويستثى من ذلك إذا أنكر الزوج.

ب - أن يكون بعد الدخول.
إن أقرت الزوجة بأن رضاعًا بينها وبين زوجها بعد الدخول، فقد اختلف الفقهاء في حكم ذلك على ما يأتي:
القول الأول: لم يفرَّق بينهما، ولم يندفع النكاح إن لم يصدقها، وإن أصرت عليه؛ لأن الحرمة ليست إليها، فلا يلتفت إلى إقرارها؛ لأنها تتهم على فراقه. (^٢)
وبه قال الحنفية (^٣)، والمالكية (^٤).
بيد أن المالكية قالوا: إن صدقها الزوج؛ رجع عليها بالصداق؛ إلا ربع دينار؛ كالغارة في العدة. (^٥)
القول الثاني: إن أنكر الزوج؛ لم يقبل قولها، بل يصدق الزوج بيمينه؛ سواء جرى التزويج برضاها أو بغير رضاها.
والورع للزوج إذا ادعت الرضاع أن يدع نكاحها بتطليقة، لتحل لغيره إن كانت كاذبة، ولا يضره إن كانت صادقة، ولا أجبره في الحكم على أن يطلقها. وإن نكل؛ أُحلِفت، وفسخ النكاح، ولا شيء لها. وإن لم تحلف فهي امرأته بحالها.
وهو مذهب الشافعي (^٦)، وصححه الغزالي (^٧).
القول الثالث: لم تصدق؛ إلا أن يصدقها، فيكون لها مهر مثلها.
",True
2,542,-1,"وهو مذهب ذهب إليه الشافعي في بعض المواطن من الأم (^١).
القول الرابع: إن أنكر الزوج، فلا يخلو:
أإن جرى التزويج برضاها؛ لم يقبل قولها، بل يصدق الزوج بيمينه.
ب وإن جرى بغير رضاها؛ فهي المصدقة، ولها المطالبة بمهر المثل، فإن كان ذلك بعد دفع الزوج الصداق؛ لم يتمكن الاسترداد؛ لزعمه.
والورع للزوج إذا ادعت الرضاع أن يدع نكاحها بتطليقة لتحل لغيره إن كانت كاذبة.
وهو وجه عند الشافعية (^٢)؛ صححه النووي (^٣)، واختاره البغوي (^٤).
القول الخامس: إن أنكر الزوج، فلا يخلو:
أإن جرى التزويج برضاها؛ لم يقبل قولها، بل يصدق الزوج بيمينه.
ب إن جرى بغير رضاها؛ فهي المصدقة، ولها المطالبة بمهر المثل، فإن كان ذلك بعد دفع الزوج الصداق؛ فيشبه أن يكون فيما يفعل بذلك المال الخلاف المذكور فيما إذا أقر لغيره بمال فأنكره المقر له.
والورع للزوج إذا ادعت الرضاع أن يدع نكاحها بتطليقة لتحل لغيره إن كانت كاذبة.
وهو توجيه للنووي. (^٥)
القول السادس: إن أكذبها الزوج، ولم تكن ثمّ بينة، فلا يخلو الحال:
أ- إن أقرت أنها كانت عالمةً بأنها أخته وبتحريمها عليه، ومطاوعةٌ له في الوطء؛ فلا مهر لها عليه.
ب- إن أنكرت شيئًا من ذلك؛ فلها المهر، وهي زوجته في ظاهر الحكم، فأما فيما بينها وبين الله تعالى؛ فإن علمت صحة ما أقرت به، لم يحل لها مساكنته وتمكينه من وطئها ولا من دواعيه، وعليها أن تفر منه، وتفتدي نفسها بما أمكنها، فعليها التخلص منه مهما أمكنها، وينبغي أن يكون الواجب لها من المهر بعد الدخول أقل الأمرين من المسمى أو مهر المثل.
",True
2,543,-1,"وبه قال الحنابلة. (^١)
- الأدلة: استدل بعض أصحاب الأقوال بأدلة، وهي كما يأتي:
أدلة القول الأول: استدل أصحاب القول الأول بما يأتي:
أولًا: الاستدلال على عدم التفريق واندفاع النكاح ولو كان ثمَّ إصرار:
١ - إن الحرمة ليست إليها، فلا يلتفت إلى إقرارها؛ لأنها تتهم على فراقه. (^٢)
ثانيًا: الاستدلال على نقص ربع الدينار فيما يرجع به الزوج على زوجته المدعية رضاعًا بينهما إن صدقها:
١ - كالغارة في العدة. (^٣)
أدلة القول الثاني: استدل أصحاب القول الثاني بما يأتي:
١ - إنه قد لزمها نكاحه، فلا تصدق على إفساده. (^٤)
أدلة القول الرابع: استدل أصحاب القول الثالث على عدم تمكن الزوج من استرداد الصداق إن كان إنكارُه ادعاءَ زوجتِه الرضاعَ بعد دفعه الصداق بما يأتي:
١ - لزعمه (^٥)؛ حيث إنه هو الذي ينكر أن يكون له شيء بإنكاره ادعاء زوجته الرضاع بينهما.
أدلة القول السادس: استدل أصحاب القول السادس بما يأتي:
أوَّلًا: الاستدلال على أن لا مهر لها إن كان إقرارها بعد الدخول متضمنًا كونها عالمة بأنها أخته وبتحريمها عليه، ومطاوعة له في الوطء:
١ - إقرارها بأنها زانية مطاوعة. (^٦)
",True
2,544,-1,"ثانيًا: الاستدلال على أن لها المهر إن أنكرت شيئًا مما تقدم:
١ - إنه وطء بشبهة. (^١)
ثالثًا: الاستدلال على أنها زوجته في ظاهر الحكم إن أنكرت أنها أخته أو أنها محرمة عليه:
١ - إن قولها عليه غير مقبول. (^٢)
رابعًا: الاستدلال على أنه لا يحل لها مساكنته إن علمت صحة ما أقرت به ولا تمكينه من وطئها، وذلك فيما بينها وبين الله تعالى؛ إن علمت صحة ما أقرت به، وأن عليها أن تفر منه، وتفتدي نفسها بما أمكنها:
١ - إن وطأَه لها زنى؛ لأنها محرمة عليه؛ كالتي علمت أن زوجها طلقها ثلاثا، وجحدها ذلك. (^٣)
خامسًا: الاستدلال على أنه ينبغي أن يكون الواجب لها من المهر بعد الدخول أقل الأمرين من المسمى أو مهر المثل:
١ - إنه إن كان المسمى أقل، فلا يقبل قولها في وجوب زائد عليه، وإن كان الأقل مهر المثل، لم تستحق أكثر منه؛ لاعترافها بأن استحقاقها له بوطئها لا بالعقد، فكان إقرارًا منها ببطلان العقد، فلم تستحق أكثر منه. (^٤)

وإن كان الإقرار من الزوجين باتفاق منهما عليه؛ فلا يخلو:
أأن يكون ذلك قبل الدخول.
",True
2,545,-1,"إذا اتفق الزوجان على ثبوت الرضاع بينهما قبل الدخول، فقد وقع الخلاف بين الفقهاء في أثر هذا على ما يأتي:
القول الأول: يندفع النكاح، ولا يسقط المهر.
وبه قال الحنفية. (^١)
القول الثاني: يفرق بينهما، ويسقط المسمى ومهر المثل.
وبه قال الشافعية. (^٢)

ب أن يكون ذلك بعد الدخول.
إذا اتفق الزوجان على ثبوت الرضاع بينهما بعد الدخول، ففي هذه الصورة اتفق الفقهاء على اندفاع النكاح، ووقع الخلاف بينهم في الأثر المترتب، على وفق ما يأتي:
القول الأول: اندفع النكاح، وسقط المهر.
وبه قال الحنفية (^٣)، والمالكية (^٤).
القول الثاني: يفرق بينهما، ويسقط المسمى، ويجب مهر المثل.
وبه قال الشافعية (^٥).

وإن كان صادرًا من فروع المرضع؛ فقد تطرق الشافعي إلى هذه المسألة وما يتأثر على إقرارهم، وقرر أن الحال لا يخلو مما يأتي:
أـ أن تكون المرضع منكرة؛ فتجوز شهادة فروعها عليها، ولا يعتبر إنكارها؛ أنكره الزوج أو ادعاه، وسواء هذا قبل عقدة النكاح وبعد عقدته، قبل الدخول وبعده، لا يختلف.
",True
2,546,-1,"ب - أن تكون المرضع مدعية للرضاع، أنكر زوجها أو لم ينكر؛ فلا تجوز فيه شهادة ابنتها ولا بناتها، وسواء هذا قبل عقدة النكاح وبعد عقدته، قبل الدخول وبعده، لا يختلف. (^١)

وإن الإقرار صادرًا من الأبوين؛ بأن أقر أحد أبوي الزوجين بالرضاع؛ فما حكم النكاح؟
اختلف الفقهاء في ذلك على ما يأتي:
القول الأول: إقرار الأبوين مقبول قبل النكاح، لا بعده؛ إلا أن يتنزه الزوج عنها، وهو قبل النكاح كإقرار الزوجين.
وبه قال المالكية قاطبة (^٢).
القول الثاني: لا يخلو الحال مما يأتي:
أ- أن يكون المنكر المرأة؛ فإن كان فيمن شهد بالرضاع أمها وأمهاتها؛ جُزن عليها، ولا يعتبر إنكارها؛ أنكره الزوج أو ادعاه، وسواء هذا قبل عقدة النكاح وبعد عقدته، قبل الدخول وبعده، لا يختلف.
ب- أن يكون المنكر الزوج، وكانت المرأة تدعي الرضاع؛ فلا يجوز فيه شهادة أمها ولا أمهاتها، وسواء هذا قبل عقدة النكاح وبعد عقدته، قبل الدخول وبعده، وكذلك لو لم ينكر الزوج، لا يختلف.
وهو ظاهر مذهب الشافعي. (^٣)
- الأدلة: استدل بعض أصحاب الأقوال بأدلة، وهي كما يأتي:
أدلة القول الأول: استدل أصحاب القول الأول بما يأتي:
أولًا: الدليل على اعتبار إقرار الأبوين قبل النكاح:
",True
2,547,-1,"١ - إن لهما مدخلًا في العقد، فيؤاخذان بإقرارهما. (^١)
ثانيًا: الدليل على عدم اعتبار إقرار الأبوين بعد النكاح:
١ - إنه إقرار على الغير حينئذ، ويتهمان في إسقاط المهر بالفسخ. (^٢)

الوجه الثالث: من الأصول الممهدة أن الحالف على فعل غيره يحلف على البت إن كان إثباتًا، وعلى نفي العلم إن كان نفيًا؛ فإذا كان ذلك كذلك؛ فبأي وجه يحلف مدعي الرضاع ومنكره والمقر به ومن ترد اليمين عليه إزاء النكول عنها؟ اختُلف في ذلك على ما يأتي:
القول الأول: منكر الرضاع يحلف على نفي العلم، ومدعيه يحلف على البت؛ يستوي فيه الرجل والمرأة، فلو نكلت عن اليمين، ورددناها على الزوج، أو نكل الزوج ورددناها عليها، فاليمين المردودة تكون على البت.
وهو المذهب عند الشافعية. (^٣)
القول الثاني: كالقول الأول؛ إلا أن اليمين المردودة تكون على نفي العلم.
وبه قال القفال من الشافعية. (^٤)
القول الثالث: إن غير المنكر منهما على البت.
وهو قول عند الشافعية. (^٥)
القول الرابع: يمينه إذا أنكر على البت، ويمينها على نفي العلم.
وهو قول عند الشافعية. (^٦)
- الأدلة:
",True
2,548,-1,"أدلة القول الأول: استدل أصحاب القول الأول على كون اليمين المردودة واقعة على البتّ بما يأتي:
١ - إنها مثبتة.
- ثمرة الخلاف:
ترتب على الخلاف في هذه المسألة أثر في الفروع الآتية:
١ - لو ادعت امرأة الرضاع بينها وبين زوجها، فشك الزوج، فلم يقع في نفسه صدقها ولا كذبها، فإن قلنا: الحلف على نفي العلم؛ فله أن يحلف، وإن قلنا: على البت؛ فلا. (^١)

الوسيلة الثالثة: القرائن.
عد طائفة من الفقهاء قرائن قضائية تشير إلى ثبوت الإرضاع، وهي:
القرينة الأولى: تردد المرأة ذات اللبن على المحل الذي فيه الصبية. (^٢)
القرينة الثانية: سكنى المرأة ذات اللبن في المحل الذي فيه الصبية. (^٣)

الوسيلة الرابعة: اليمين.
تعتبر اليمين في مواطن من باب الرضاع، منها:
١ - إذا وجدت قرينة تدل على صلة رضاع واقعة بين زوجين، ولم تنهض كبينة تثبت حكم التفرقة بينهما؛ فللزوجة أن تحلف الزوج (^٤)، وأما إذا أقيمت الشهادة فلا اعتبار لليمين (^٥).
٢ - عند الإنكار، فإن الحلف يقوم مقام إنكار الرضاع. (^٦)
",True
2,549,-1,"الوسيلة الخامسة: النكول.
إذا نكل الزوج أو الزوجة عن الحلف عند قيام ما يشير إلى التحريم الرضاعي مع الطرف الآخر؛ فهل يعتبر مثبتًا للرضاع وموجبًا لما يتأثر عنه؟
قرر الفقهاء في هذا الصدد اعتبار نكول الزوج والزوجة في جانب إثبات الرضاع. (^١)
وقد أثمر ذلك فيما يأتي:
١ - إذا ملك الزوج عقدة نكاح زوجته، ولم يدخل بها حتى أقر أنها ابنته أو أخته أو أمه، وذلك يمكن فيها وفيه، وأراد إحلافها، وكانت بالغة؛ فتحلف له ما هي أخته من الرضاعة؛ فإن حلفت كان لها نصف المهر، وإن نكلت حلف على أنها أخته من الرضاعة وسقط عنه نصف المهر، وإن نكل لزمه نصف المهر. (^٢)
٢ - لو كانت الزوجة هي المدعية لذلك، فيحلف لها على دعواها ما هي أخته من الرضاعة؛ فإن حلف أثبت النكاح، وإن نكل أحلِفت؛ فإن حلفت فسخ النكاح ولا شيء لها، وإن لم تحلف فهي امرأته بحالها. (^٣)

<span data-type=""title"" id=toc-301>المطلب الثاني
وسائل الإثبات الحديثة</span>
لكل خصم الحق في إثبات دعوا، ولذلك يلجأ أطراف النزاع أحيانًا إلى الاستعانة بالوسائل العلمية الحديثة وطرق الإثبات المعاصرة للاستدلال على الدعاوي والوقائع؛ نتيجة للتقدم العلمي والتقني، وتطور وسائل الاتصال ومعالجة المعلومات، واستحداث شبكات المعلومات وقواعد البيانات؛ الأمر الذي ساهم في إعادة صياغة المفاهيم التقليدية للإثبات للأخذ بمبدأ الحجية إزاء هذه الوسائل الحديثة. (^٤)
",True
2,550,-1,"ولكن بالنظر إلى الوسائل الطبية الحديثة، والبحث في طرق التحليل والفحص المعاصرة، وسؤال الأطباء من أهل الاختصاص؛ تبين أنه لا يوجد طريقة حديثة تثبت ارتضاع الطفل من مرضعته، حتى بما يعرف بتحليل الحمض النووي أو البصمة الوراثية على فرض وجودها في الحليب؛ لأن هضم الحليب بعد شرب الرضيع له يؤدي إلى تكسُّرِه، وهذا ما يحول دون إمكان معرفة صاحبة الحليب. (^١)
",True
2,551,-1,"<span data-type=""title"" id=toc-302>المبحث الثاني
أثر الرضاع على وسائل الإثبات والتقاضي</span>

<span data-type=""title"" id=toc-303>المطلب الأول
الشهادة للقريب من الرضاع</span>
القرابة النسبية تهمة تحول دون قبول الشهادة في وجهةٍ ارتآها طائفة من الفقهاء (^١)، غير أنهم اتفقوا على أن الرضاع لا يشترك مع النسب في حكم رد الشهادة؛ اعتبارًا بكون النسب أقوى من الرضاع؛ فلا يقاس عليه في جميع أحكامه؛ إلا ما ورد النص فيه. (^٢)

<span data-type=""title"" id=toc-304>المطلب الثاني
حكم الحاكم لقريبه من الرضاع</span>
من المتقرر اشتراط الكفاءة والاستقلال في القاضي، وحيث كان القاضي بشرًا له من العواطف والمصالح ما يمكن أن يجانب معها الصواب في حكمه؛ الأمر الذي سدت معه الشريعة ذرائع الميل في الحكم ووسائل الجور به؛ ضمانًا لحق الخصوم وتعزيزًا لثقتهم في المؤسسة القضائية، إلى جانب صيانةِ حقوق أطراف النزاع، وحمايةِ ناظر القضية من مواطن الريبة والتهمة وموارد الزيغ والهوى ومواضع التأثُّر؛ من حيث يشعر القاضي في حكمه، أو لا؛ من دون أن يعود ذلك على القاضي بالشك في نزاهته أو التقليل في مصداقيته؛ لأنه إذا كان كذلك؛ لم يصلح لهذا المنصب ابتداءً.
ومن المواطن التي يتجنب القاضي فيها النظر في الدعاوي وسماعها: القضايا المتصلة بالقرابة؛ لأن الحكم نوع من الشهادة.
",True
2,552,-1,"وفي هذا يقرر نظام المرافعات الشرعية المحلِّي أن القاضي يكون ممنوعًا من نظر الدعوى وسماعها إذا كان أحد الخصوم قريبًا له أو صهرًا إلى الدرجة الرابعة ولو لم يطلب تنحيه أحد الخصوم، وأن عمل القاضي يقع باطلًا لو قضى في هذه الحال.
ولكن؛ هل يتعدى هذا الأمر القريب النسبي إلى القريب الرَّضاعي؟
لم أجد فيما نقله الفقهاء أو قرره المنظِّم ما يشير إلى منع الحاكم من الحكم لقريبه الرضاعيِّ؛ كوالد القاضي من الرضاع؛ إلا ما يمكن أن يندرج تحت بعض فقرات المادة السادسة والتسعين من نظام المرافعات الشرعية، والتي أجازت ردَّ القاضي إذا كان أحد الخصوم خادمًا للقاضي، أو اعتاد مؤاكلته أو مساكنته، أو تلقى منه هدية قبيل رفع الدعوى أو بعده - أي: الرفع -، أو عداوة أو مودة يرجح معها عدم استطاعته الحكمَ دون تحيُّز؛ لأن القريب الرضاعي مظنة تلك الأسباب المجيزة لرد القاضي (^١).
غير أن تعميمًا أصدره وكيل وزارة العدل للشؤون القضائية (^٢) نص على أن القرابة من الرضاعة ليست من موانع نظر الدعوى وسماعها.
وإذا كان الفقهاء ﵏ يقررون أن الرضاع لا يشترك مع النسب في حكم رد الشهادة؛ اعتبارًا بكون النسب أقوى من الرضاع (^٣)؛ فليكن ذلك كذلك في حكم سماع الدعوى من القريب الرضاعي؛ لأن الحكم له نوعُ شهادة. (^٤)
",True
2,553,-1,"<span data-type=""title"" id=toc-305>المبحث الثالث
الإشهاد على الرضاع</span>

<span data-type=""title"" id=toc-306>المطلب الأول
إشهاد المرضع على من أرضعته في الزمن المعاصر</span>
للمرضع فيما يقرره فقهاء الإسلام أن تشهد على فعل نفسها فيمن أرضعته (^١)؛ سواء أكان القائل باعتبارها لا يكتفي بشهادتها وحدها أو يكتفي؛ حيث اختلفوا في ذلك على ما تقدم في التفصيل فيه عند بداية هذا الفصل.
واستدلوا على ذلك بما يأتي:
١ - ما تقدم في حديث عقبة من أن الأمة السوداء قالت: قد أرضعتكما، فقبل النبي ﷺ شهادتها. رواه البخاري (^٢)
٢ - إنه لا تهمة لها في ذلك؛ فلا يضر كون شهادتها على فعل نفسها، ما دام أنه ليس لها في ذلك ولا عليها شيء ترد به شهادتها؛ كأن تحصل به نفعًا مقصودًا، أو تدفع عنها به ضررًا؛ فقبلت شهادتها، كفعل غيرها. (^٣)
ونوقشت دلالة هذا الدليل بما يأتي: أ- إنها تستبيح الخلوة به، والسفر معه، وتصير محرمًا له. (^٤)
وأجيب عنه: بأن هذا ليس من الأمور المقصودة التي ترد بها الشهادة؛ ألا ترى أن رجلين لو شهدا أن فلانًا طلق زوجته، أو أعتق أمته؛ قبلت شهادتهما وإن حل لهما نكاحها بذلك؟ (^٥)
",True
2,554,-1,"٣ - قياسًا على شهادة القاسم، والكيال، والوزان؛ على رب الدين حيث كان حاضرًا؛ بجامع عدم التهمة. (^١)
٤ - الإجماع؛ قال الشافعي ت ٢٠٤ هـ: لم أعلم أحدًا ممن ينسبه العامة إلى العلم مخالفًا في أن شهادة النساء تجوز فيما لا يحل للرجال غير ذوي المحارم أن يتعمدوا أن يروه لغير شهادة ا. هـ (^٢)، وبنحوه قال ابن قدامة (^٣).
٥ - كالولادة، فإن الرضاعة مثلها؛ لا يحل لغير مَحرم، أو زوج؛ أن يعمد أن ينظر إلى ثديها، ولا يمكنه أن يشهد على رضاعها بغير رؤية ثديها؛ لأنه لو رأى صبيًّا يرضع وثديها مغطى؛ أمكن أن يكون يرضع من وطب عُمل كخلقة الثدي، وله طرف كطرف الثدي، ثم أدخل في كمها؛ فتجوز شهادة النساء في الرضاع كما تجوز شهادتهن في الولادة. (^٤)

وما ينبغي الإشارة إليه هنا هو أن ما ينسب إلى أبي حنيفة وأصحابه، والشافعي وأصحابه؛ من القول بأنه لا تقبل شهادة المرضعة؛ فهو متأول بما إذا كانت وحدها؛ احترازًا منهم عن قول غيرهم بقبولها منها لوحدها. (^٥)

<span data-type=""title"" id=toc-307>الفرع الأول
حكم إشهاد المرضع على من أرضعته</span>
إذا لم تكن ثمَّ بينة على الرضاع إلا شهادة المرضعة وحدها؛ فإنه وبناء على ما تقدم؛ يتلخص من كلام الفقهاء اتفاقهم على قبول شهادة الجنس الأنثوي (^٦)، غير أن الأكثر منهم
",True
2,555,-1,"لا يكتفون بالمرأة الواحدة ولوكانت مرضعة لإثبات واقعة الرضاع، وبهذا قال طائفة من الصحابة والتابعين، وعليه سار الحنفية والمالكية والشافعية والحنابلة في رواية (^١)، وقالت طائفة أخرى من الصحابة والتابعين بقبول شهادة المرضعة مع الاكتفاء بها لإثبات واقعة الرضاع، وعليه سار الحنابلة في مذهبهم وفق روايتين للإمام أحمد (^٢).

<span data-type=""title"" id=toc-308>الفرع الثاني
ما يجزئ لإشهاد المرضع على من أرضعته</span>
اشترط الفقهاء لإجزاء الشهادة على الرضاع: العدالة (^٣)، والحرية (^٤)، والبلوغ (^٥)، والعدد (^٦)، والإمكان عادة (^٧)، وانتفاء العداوة (^٨).
وقد أثمر ذلك فيما يأتي:
",True
2,556,-1,"١ - لا يشترط لشهادة المرضع أن تكون أرضعته في دار الإسلام، بل يثبت الرضاع ولو في دار الحرب، حتى إذا أرضعت المرضع في دار الحرب ثم أسلمت هي وابنها الرضاعي، وخرجوا إلى دارنا؛ ثبتت أحكام الرضاع فيما بينهم. (^١)
٢ - شهادة المرضع بالإرضاع إذا لم تكن مسلمة حال إرضاعها ما دامت مسلمة حال الأداء. (^٢)
٣ - لو شهد اثنان بالرضاع، وقالا: تعمدنا النظر إلى الثدي لا لتحمل الشهادة؛ لم تقبل شهادتهما؛ لأنهما فاسقان بقولهما فيما صرح به الشافعية (^٣)، وخالف في ذلك النووي منهم، فقال بأن مجرد النظر معصية صغيرة لا ترد به الشهادة؛ ما لم يصر عليه فاعله، ويشترط أيضًا أن لا تكون ظهرت توبته بعد ذلك (^٤)، فلو أصر ثم ظهر ظهرت توبته بعد ذلك قبلت شهادته. (^٥)
٤ - إذا شكت في إمكان ارتضاع الطفل منها؛ لم تثبت الحرمة بالشك؛ كما لو تيقنت من دخول الحلمة في فيه، ولم تتيقن من أن في ثدييها لبنًا. (^٦)

<span data-type=""title"" id=toc-309>المطلب الثاني
أثر التقادم على وسائل الإثبات</span>
لا يعتبر التقادم في الشريعة الإسلامية مؤثرًا في قبول الوسائل المثبتة لوقائع الرضاع؛ لأن النبي ﷺ لم يرد شهادة المرأة التي شهدت بالرضاع بين عقبة وزوجته (^٧) -
",True
2,557,-1,"﵃، ومن إطلاقات الفقهاء التي تبرز هذا المعنى قول الجصاص ت ٣٧٠ هـ: ومن تزوج امرأة، ثم قال قبل الدخول بها: هي أختي من الرضاع؛ انفسخ النكاح بينهما ا. هـ (^١)، وقول ابن قدامة ت ٦٢٠ هـ: وإن تزوج امرأة، ثم قال قبل الدخول: هي أختي من الرضاع؛ انفسخ النكاح، فإن صدقته؛ فلا مهر، وإن كذبته؛ فلها نصف المهر ا. هـ (^٢)
كما أن تفاوت الزمن بين صبي صبية ارتضعا من ثدي واحد لا يمنع مما يتعلق بينهما من المحرمية والتحريم، ولو بلغت المدة بين رضاعيهما عشرات السنين؛ لأنه يحرم من الرضاع ما يحرم من النسب، وقد يكون بين الأخوين عشرات السنين في العمر؛ قال ابن عابدين ت ١٢٥٢ هـ: لا حل بين رضيعي امرأة وإن اختلف الزمن؛ كأن أرضعت الولد الثاني بعد الأول بعشرين سنة مثلًا، وكان كل منهما في مدة الرضاع - يعني: الحولين - ا. هـ (^٣)، وقال النووي ت ٦٧٦ هـ: ومن نكح صغيرة، أو كبيرة، حرمت عليه مرضعتها؛ لأنها أم زوجته من الرضاع. ولو نكح صغيرة ثم طلقها، فأرضعتها امرأة؛ حرمت المرضعة على المطلق؛ لأنها صارت أم من كانت زوجته، ولا نظر إلى التاريخ في ذلك ا. هـ (^٤)

<span data-type=""title"" id=toc-310>المطلب الثالث
الرجوع عن الإقرار بشهادة الرضاع</span>
الكلام في الرجوع عن الإقرار بشهادة الرضاع من وجوه:
أولًا: إذا وجد إقرار على ارتضاع محرِّم، ثم رجع المقر؛ كما لو شهد رجل على نفسه أن فلانة أختي أو أمي أو ابنتي من الرضاع، أو قال: فلان أخي أو ابني من الرضاع، واتفقا على ذلك، ووجد إمكان ذلك، ولم يحصل نكاح؛ فصح، ثم رجعا، أو رجع المقر أو أكذب نفسه؛
",True
2,558,-1,"كما لو قال: غلطت، أو وهمت، أو أخطأت؛ فهل يقبل منه؟ وإذا كان يقبل منه؛ فهل يجري هذا القبول مع تكرار الشهادة أو الإقرار؟ تلك مسألة تباينت فيها آراء الفقهاء، على ما يأتي:
القول الأول: يقبل قوله.
ونسب هذا القول إلى أبي حنيفة (^١).
القول الثاني: صدّق في رجوعه، ولو تكرر إقراره، أو وافقته المرأة في إقراره؛ إلا أن يَثبُت عليه - يعني: أن يثبت على إقراره، ومنه المداومة والإصرار -؛ فلا يصدق في رجوعه، ولو جحد بعد ذلك، وهذا ما يعني التفصيل في قولهم على النحو الآتي:
أ- إما أن لا يثبُت على إقراره؛ فيصدق في رجوعه، ولو كان متكررًا، أو وافقته المرأة عليه.
ب- أو أن يثبت على إقراره؛ فلا يصدق في رجوعه عنه، ولو جحد بعد ذلك.
ومن صور الثبات على الإقرار عند أصحاب هذا القول؛ أن يقول: هو حق، أو هو كما قلت، ما أقررت به ثابت، هو صدق، هو صواب، هو صحيح، لا شك فيه عندي، ونحوه.
وليس يدخل في الثبات على الإقرار عندهم تكرار الإقرار؛ فلا يكون مانعًا من الرجوع.
وبه قال الحنفية. (^٢)
القول الثالث: لا يقبل رجوعه، ولا يصح النكاح.
وبه قال الشافعية (^٣)، والحنابلة مع قيد التفريق بينهما من دون نفي الصحة (^٤)، وزاد الحنابلة: فأما فيما بينه وبين ربه، فينبني ذلك على علمه بصدقه؛ فإن علم أن الأمر كما قال،
",True
2,559,-1,"فهي محرمة عليه، ولا نكاح بينهما، وإن علم كذب نفسه فالنكاح باق بحاله فيما بينه وبين الله، وقوله كذبٌ لا يحرمها عليه، وإن شك في ذلك؛ لم يزُل عن اليقين بالشك. (^١)
القول الرابع: كالقول الثاني؛ إلا أنهم نصوا على كونها لا تحل له إذا علم كذب نفسه.
وهو رواية في مذهب أحمد. (^٢)
- الأدلة:
أدلة القول الأول: استدل أصحاب القول الأول بما يأتي:
١ - إن قوله ذلك يتضمن أنه لم يكن بينهما نكاح، ولو جحد النكاح ثم أقر به قبل؛ كذلك ههنا. (^٣)
ونوقش بما يأتي: أ- إنه قياس غير مسلم. (^٤)
أدلة القول الثاني: استدل أصحاب القول الثاني بما يأتي:
١ - إن الرضاع مما يخفى؛ فلا يمنع من التناقض فيه، وسبب خفائه أنه لا يعلمه إلا بالسماع من غيره، ولذلك؛ لم يمنع التناقض فيه؛ لاحتمال أنه لما أقر به بناء على ما أخبره به غيره تبين له كذبه فرجع عن إقراره، وحينئذ لا فرق في ذلك بين كونه أقر مرة أو أكثر.
وذلك بخلاف ما لو شهد على إقراره، أو قال: هو حق، أو نحوه؛ فإنه يدل على علمه بصدق المخبر، وأنه جازم به؛ فلا يقبل رجوعه بعده. (^٥)
٢ - إن تكرار الإقرار لا يقوم مقام من قال: هو حق. (^٦)
أدلة القول الثالث: استدل أصحاب القول الثالث بما يأتي:
",True
